"component","iteration","target_singular_value","left_rayleigh_singular_value","right_rayleigh_singular_value","cross_singular_value","left_relative_estimate_change","right_relative_estimate_change","left_relative_residual","right_relative_residual","max_relative_residual","convergence_conditions_met","consecutive_converged_checkpoints"
4,3200,77.8365416322614,71.581730971314,69.5687169212584,69.5577901058767,0.00063316595611758,0.00136413564372642,0.186770209752757,0.244478921956787,0.244478921956787,FALSE,0
4,3300,77.8365416322614,71.6260671191063,69.6604868392122,69.6494332048964,0.000619377978020932,0.00131912621096259,0.185439604066251,0.241445319806507,0.241445319806507,FALSE,0
4,3400,77.8365416322614,71.6694805077908,69.7493807659185,69.7382002139473,0.000606111579633732,0.00127610257607651,0.18414402851176,0.238509148609348,0.238509148609348,FALSE,0
4,3500,77.8365416322614,71.7120051028513,69.8355196266955,69.8242120513484,0.000593343146332963,0.00123497670991576,0.182882211352485,0.235667257021457,0.235667257021457,FALSE,0
4,3600,77.8365416322614,71.7536733751325,69.9190194307205,69.9075847195518,0.000581050163378733,0.00119566381794536,0.181652925174842,0.232916559626799,0.232916559626799,FALSE,0
4,3700,77.8365416322614,71.794516367321,69.9999914099391,69.9884294440609,0.000569211167419767,0.00115808230547124,0.180454985761979,0.230254038281168,0.230254038281168,FALSE,0
4,3800,77.8365416322614,71.8345637577587,70.0785421615519,70.066852815924,0.000557805699709896,0.00112215373217377,0.179287250960058,0.227676743221301,0.227676743221301,FALSE,0
4,3900,77.8365416322614,71.8738439216573,70.1547737929501,70.1429569366746,0.0005468142610443,0.00108780275740438,0.178148619540843,0.225181793952067,0.225181793952067,FALSE,0
4,4000,77.8365416322614,71.9123839897872,70.2287840681078,70.2168395647262,0.000536218268385832,0.00105495707784727,0.177038030063868,0.2227663799241,0.2227663799241,FALSE,0
4,4100,77.8365416322614,71.9502099047119,70.3006665545404,70.2885942623337,0.000526000013155443,0.00102354735862825,0.175954459741226,0.220427761013961,0.220427761013961,FALSE,0
4,4200,77.8365416322614,71.9873464746463,70.3705107700761,70.3583105423633,0.000516142621176511,0.000993507159445262,0.174896923307742,0.218163267818351,0.218163267818351,FALSE,0
4,4300,77.8365416322614,72.0238174250136,70.4384023287485,70.4260740141884,0.000506630014208586,0.000964772856264771,0.17386447189909,0.215970301773796,0.215970301773796,FALSE,0
4,4400,77.8365416322614,72.0596454477783,70.5044230852539,70.4919665281411,0.000497446873070927,0.000937283560141875,0.172856191940151,0.213846335112625,0.213846335112625,FALSE,0
4,4500,77.8365416322614,72.0948522486323,70.5686512774552,70.5560663180165,0.000488578602285578,0.000910981033396682,0.171871204045703,0.211788910666083,0.211788910666083,FALSE,0
4,4600,77.8365416322614,72.1294585921109,70.6311616665223,70.6184481412087,0.000480011296218448,0.00088580960434378,0.17090866193533,0.209795641524898,0.209795641524898,FALSE,0
4,4700,77.8365416322614,72.1634843447133,70.6920256743482,70.6791834161239,0.000471731706664148,0.000861716080973745,0.169967751364221,0.207864210567518,0.207864210567518,FALSE,0
4,4800,77.8365416322614,72.1969485161049,70.7513115179475,70.7383403565728,0.000463727211836371,0.00083864966428289,0.169047689071344,0.205992369865883,0.205992369865883,FALSE,0
4,4900,77.8365416322614,72.2298692984728,70.8090843405944,70.7959841029058,0.000455985786719751,0.000816561861644457,0.168147721746292,0.204177939978404,0.204177939978404,FALSE,0
4,5000,77.8365416322614,72.2622641041083,70.8654063395118,70.8521768496948,0.000448495974728144,0.00079540640077379,0.16726712501596,0.202418809139483,0.202418809139483,FALSE,0
4,5100,77.8365416322614,72.2941496012867,70.9203368899574,70.9069779698143,0.000441246860636873,0.000775139144512608,0.16640520245199,0.200712932354722,0.200712932354722,FALSE,0
4,5200,77.8365416322614,72.3255417485137,70.9739326655989,70.9604441348109,0.000434228044732322,0.000755718006877626,0.165561284599831,0.199058330410593,0.199058330410593,FALSE,0
4,5300,77.8365416322614,72.3564558272051,71.0262477550997,71.0126294314813,0.000427429618141811,0.000737102870531514,0.164734728030091,0.197453088807126,0.197453088807126,FALSE,0
4,5400,77.8365416322614,72.386906472867,71.0773337748667,71.0635854746149,0.000420842139291704,0.000719255505980611,0.163924914412722,0.195895356621835,0.195895356621835,FALSE,0
4,5500,77.8365416322614,72.4169077048373,71.1272399779404,71.1133615158758,0.000414456611453103,0.000702139492624125,0.163131249614479,0.194383345312756,0.194383345312756,FALSE,0
4,5600,77.8365416322614,72.446472954653,71.1760133590222,71.1620045488249,0.000408264461334404,0.000685720141775096,0.16235316281997,0.192915327468247,0.192915327468247,FALSE,0
4,5700,77.8365416322614,72.4756150931002,71.2236987556648,71.2095594101014,0.000402257518671315,0.000669964421891122,0.161590105676501,0.191489635510718,0.191489635510718,FALSE,0
4,5800,77.8365416322614,72.5043464560072,71.2703389456583,71.2560688768035,0.000396427996783698,0.000654840885946801,0.160841551462855,0.190104660361264,0.190104660361264,FALSE,0
4,5900,77.8365416322614,72.532678868833,71.3159747406638,71.3015737601141,0.000390768474038154,0.00064031960112154,0.160106994282028,0.188758850071728,0.188758850071728,FALSE,0
4,6000,77.8365416322614,72.5606236701072,71.3606450761568,71.3461129952364,0.000385271876208594,0.000626372080805484,0.159385948277884,0.18745070843039,0.18745070843039,FALSE,0
4,6100,77.8365416322614,72.5881917337725,71.4043870977512,71.3897237277131,0.000379931459666553,0.000612971218908061,0.15867794687561,0.186178793547178,0.186178793547178,FALSE,0
4,6200,77.8365416322614,72.6153934904777,71.4472362439874,71.4324413962051,0.000374740795375678,0.000600091226573346,0.157982542045814,0.184941716423828,0.184941716423828,FALSE,0
4,6300,77.8365416322614,72.6422389478712,71.4892263256701,71.4742998118242,0.000369693753667265,0.000587707571211081,0.15729930359201,0.183738139514192,0.183738139514192,FALSE,0
4,6400,77.8365416322614,72.6687377099392,71.5303896018502,71.5153312341065,0.00036478448973807,0.000575796917882347,0.156627818461218,0.182566775279429,0.182566775279429,FALSE,0
4,6500,77.8365416322614,72.6948989954328,71.5707568525431,71.5555664437254,0.000360007429852185,0.00056433707292224,0.155967690077357,0.181426384742551,0.181426384742551,FALSE,0
4,6600,77.8365416322614,72.7207316554263,71.6103574482886,71.5950348120438,0.000355357258218633,0.000553306929911341,0.155318537697058,0.180315776046394,0.180315776046394,FALSE,0
4,6700,77.8365416322614,72.7462441900474,71.6492194166501,71.6337643676075,0.000350828904500625,0.000542686417806762,0.154679995787495,0.179233803018786,0.179233803018786,FALSE,0
4,6800,77.8365416322614,72.7714447644173,71.6873695057585,71.6717818596824,0.000346417531934479,0.000532456451292339,0.154051713425817,0.178179363748337,0.178179363748337,FALSE,0
4,6900,77.8365416322614,72.7963412238373,71.7248332450016,71.7091128189369,0.000342118526032178,0.000522598883197753,0.153433353719716,0.177151399173978,0.177151399173978,FALSE,0
4,7000,77.8365416322614,72.8209411082593,71.761635002967,71.7457816153792,0.000337927483832958,0.000513096459070337,0.152824593248659,0.176148891691059,0.176148891691059,FALSE,0
4,7100,77.8365416322614,72.8452516660714,71.7977980427333,71.7818115136433,0.000333840203684218,0.000503932773616409,0.15222512152531,0.175170863776541,0.175170863776541,FALSE,0
4,7200,77.8365416322614,72.8692798672324,71.8333445746185,71.81722472573,0.000329852675520283,0.000495092229207208,0.151634640476612,0.174216376635513,0.174216376635513,FALSE,0
4,7300,77.8365416322614,72.8930324157864,71.8682958064848,71.8520424613068,0.000325961071623918,0.000486559996242744,0.151052863944035,0.173284528871023,0.173284528871023,FALSE,0
4,7400,77.8365416322614,72.9165157617857,71.9026719916939,71.8862849756565,0.000322161737838014,0.00047832197526416,0.150479517202467,0.172374455178964,0.172374455178964,FALSE,0
4,7500,77.8365416322614,72.9397361126515,71.9364924748104,71.9199716153778,0.000318451185210633,0.000470364760860043,0.149914336497216,0.171485325069507,0.171485325069507,FALSE,0
4,7600,77.8365416322614,72.9626994439978,71.9697757351541,71.9531208619293,0.000314826082053286,0.000462675607312421,0.149357068598595,0.170616341616323,0.170616341616323,FALSE,0
4,7700,77.8365416322614,72.9854115099461,72.0025394282813,71.9857503731061,0.000311283246389505,0.000455242395748663,0.148807470373572,0.169766740234713,0.169766740234713,FALSE,0
4,7800,77.8365416322614,73.0078778529528,72.0348004254928,72.0178770225456,0.000307819638773692,0.000448053602937948,0.14826530837395,0.16893578748948,0.16893578748948,FALSE,0
4,7900,77.8365416322614,73.0301038131753,72.0665748514541,72.0495169373386,0.000304432355467484,0.000441098271580295,0.147730358440547,0.16812277993323,0.16812277993323,FALSE,0
4,8000,77.8365416322614,73.0520945373965,72.0978781200061,72.0806855338381,0.000301118621952071,0.000434365981962259,0.14720240532288,0.167327042975657,0.167327042975657,FALSE,0
4,8100,77.8365416322614,73.0738549875311,72.1287249682536,72.1113975517429,0.000297875786756293,0.000427846825063752,0.146681242313813,0.166547929784158,0.166547929784158,FALSE,0
4,8200,77.8365416322614,73.0953899487315,72.1591294890063,72.1416670865331,0.000294701315595674,0.000421531376938646,0.146166670898683,0.165784820216013,0.165784820216013,FALSE,0
4,8300,77.8365416322614,73.1167040371154,72.1891051616476,72.1715076203356,0.000291592785794152,0.0004154106743471,0.145658500418397,0.165037119782248,0.165037119782248,FALSE,0
4,8400,77.8365416322614,73.13780170713,72.2186648815053,72.2009320512895,0.000288547880986492,0.000409476191614028,0.14515654774602,0.16430425864315,0.16430425864315,FALSE,0
4,8500,77.8365416322614,73.1586872585734,72.2478209877904,72.2299527214828,0.000285564386075182,0.000403719818595708,0.14466063697636,0.163585690635333,0.163585690635333,FALSE,0
4,8600,77.8365416322614,73.1793648432874,72.2765852901789,72.2585814435277,0.000282640182441794,0.000398133839819191,0.144170599128101,0.162880892330116,0.162880892330116,FALSE,0
4,8700,77.8365416322614,73.1998384715388,72.3049690940891,72.2868295258362,0.000279773243389566,0.00039271091455438,0.143686271858013,0.162189362122961,0.162189362122961,FALSE,0
4,8800,77.8365416322614,73.2201120181038,72.3329832247255,72.3147077966596,0.000276961629811973,0.0003874440579593,0.143207499186792,0.161510619353566,0.161510619353566,FALSE,0
4,8900,77.8365416322614,73.24018922807,72.3606380499461,72.3422266269522,0.000274203486075701,0.000382326623177319,0.142734131236107,0.16084420345617,0.16084420345617,FALSE,0
4,9000,77.8365416322614,73.2600737223689,72.3879435020079,72.3693959521128,0.000271497036100354,0.000377352284303168,0.142266023976415,0.160189673139616,0.160189673139616,FALSE,0
4,9100,77.8365416322614,73.2797690030525,72.4149090982422,72.3962252926585,0.000268840579634756,0.000372515020178345,0.141803038985147,0.159546605596593,0.159546605596593,FALSE,0
4,9200,77.8365416322614,73.2992784583267,72.4415439607206,72.4227237738855,0.000266232488715437,0.000367809099121093,0.141345043214855,0.158914595741487,0.158914595741487,FALSE,0
4,9300,77.8365416322614,73.3186053673519,72.4678568349502,72.4489001445633,0.000263671204296834,0.000363229064304581,0.140891908770935,0.158293255476212,0.158293255476212,FALSE,0
4,9400,77.8365416322614,73.3377529048233,72.4938561076544,72.4747627947094,0.00026115523304727,0.000358769719979022,0.14044351269856,0.157682212983374,0.157682212983374,FALSE,0
4,9500,77.8365416322614,73.3567241453403,72.5195498236749,72.5003197724915,0.00025868314429594,0.000354426118294969,0.139999736778441,0.157081112046095,0.157081112046095,FALSE,0
4,9600,77.8365416322614,73.3755220675764,72.5449457020472,72.5255788002998,0.000256253567142116,0.000350193546900481,0.139560467331084,0.156489611393802,0.156489611393802,FALSE,0
4,9700,77.8365416322614,73.3941495582578,72.5700511512846,72.5505472900265,0.000253865187688083,0.000346067517101919,0.139125595029192,0.155907384073259,0.155907384073259,FALSE,0
4,9800,77.8365416322614,73.4126094159606,72.5948732839125,72.5752323575995,0.000251516746415846,0.000342043752678764,0.138695014717884,0.155334116844141,0.155334116844141,FALSE,0
4,9900,77.8365416322614,73.4309043547358,72.6194189302868,72.599640836797,0.000249207035694977,0.000338118179204267,0.138268625242421,0.154769509598414,0.154769509598414,FALSE,0
4,10000,77.8365416322614,73.4490370075685,72.6436946517365,72.6237792923893,0.000246934897398545,0.000334286913985902,0.137846329283126,0.154213274802802,0.154213274802802,FALSE,0
4,10100,77.8365416322614,73.4670099296815,72.6677067530604,72.6476540326308,0.00024469922064632,0.000330546256477996,0.13742803319721,0.153665136963589,0.153665136963589,FALSE,0
4,10200,77.8365416322614,73.4848256016887,72.6914612944124,72.6712711211458,0.000242498939649982,0.000326892679202637,0.137013646867215,0.153124832113078,0.153124832113078,FALSE,0
4,10300,77.8365416322614,73.502486432607,72.7149641026042,72.6946363882268,0.000240333031665243,0.000323322819121808,0.136603083555804,0.152592107316917,0.152592107316917,FALSE,0
4,10400,77.8365416322614,73.5199947627319,72.7382207818543,72.7177554415835,0.000238200515039626,0.00031983346945294,0.136196259766635,0.152066720201664,0.152066720201664,FALSE,0
4,10500,77.8365416322614,73.5373528663852,72.7612367240136,72.7406336765647,0.000236100447358747,0.000316421571932413,0.135793095111063,0.151548438501798,0.151548438501798,FALSE,0
4,10600,77.8365416322614,73.5545629545384,72.784017118291,72.7632762858832,0.00023403192367428,0.000313084209436333,0.135393512180434,0.15103703962557,0.15103703962557,FALSE,0
4,10700,77.8365416322614,73.57162717732,72.8065669605046,72.7856882688645,0.000231994074822136,0.000309818599005659,0.134997436423729,0.150532310238938,0.150532310238938,FALSE,0
4,10800,77.8365416322614,73.5885476264106,72.828891061884,72.8078744402474,0.000229986065821794,0.000306622085223923,0.134604796030337,0.150034045866974,0.150034045866974,FALSE,0
4,10900,77.8365416322614,73.605326337332,72.8509940574416,72.8298394385543,0.000228007094344108,0.000303492133895931,0.134215521817746,0.14954205051207,0.14954205051207,FALSE,0
4,11000,77.8365416322614,73.6219652916342,72.8728804139416,72.851587734058,0.000226056389262353,0.000300426326135813,0.133829547123932,0.149056136288289,0.149056136288289,FALSE,0
4,11100,77.8365416322614,73.6384664189871,72.8945544374805,72.8731236363609,0.000224133209260538,0.000297422352673865,0.133446807704267,0.148576123071276,0.148576123071276,FALSE,0
4,11200,77.8365416322614,73.6548315991785,72.9160202807008,72.8944513016071,0.000222236841520533,0.000294478008487412,0.133067241632735,0.148101838163092,0.148101838163092,FALSE,0
4,11300,77.8365416322614,73.6710626640254,72.9372819496579,72.9155747393476,0.000220366600458623,0.000291591187714924,0.132690789207287,0.147633115971398,0.147633115971398,FALSE,0
4,11400,77.8365416322614,73.687161399201,72.9583433103532,72.936497819073,0.000218521826527833,0.000288759878793926,0.132317392859155,0.147169797702428,0.147169797702428,FALSE,0
4,11500,77.8365416322614,73.7031295459824,72.9792080949561,72.9572242764333,0.000216701885080231,0.000285982159903532,0.131946997065954,0.146711731067159,0.146711731067159,FALSE,0
4,11600,77.8365416322614,73.7189688029216,72.9998799077252,72.9777577191586,0.000214906165270851,0.000283256194588983,0.131579548268418,0.146258770000195,0.146258770000195,FALSE,0
4,11700,77.8365416322614,73.7346808274441,73.0203622306466,72.9981016326946,0.000213134079025999,0.000280580227628563,0.131214994790607,0.145810774390793,0.145810774390793,FALSE,0
4,11800,77.8365416322614,73.7502672373785,73.0406584288016,73.0182593855716,0.000211385060048573,0.000277952581102553,0.130853286763449,0.145367609825577,0.145367609825577,FALSE,0
4,11900,77.8365416322614,73.7657296124196,73.0607717554786,73.0382342345132,0.000209658562882012,0.00027537165066179,0.130494376051456,0.144929147342419,0.144929147342419,FALSE,0
4,12000,77.8365416322614,73.781069495529,73.0807053570424,73.0580293293061,0.000207954062001475,0.000272835902014262,0.130138216182501,0.14449526319503,0.14449526319503,FALSE,0
4,12100,77.8365416322614,73.796288394275,73.1004622775708,73.0776477174347,0.000206271050961799,0.000270343867535967,0.129784762280513,0.144065838627822,0.144065838627822,FALSE,0
4,12200,77.8365416322614,73.8113877821153,73.1200454632731,73.097092348498,0.000204609041577025,0.00026789414310307,0.129433971000961,0.143640759660587,0.143640759660587,FALSE,0
4,12300,77.8365416322614,73.8263690996255,73.1394577666958,73.1163660784173,0.000202967563140998,0.000265485385021772,0.129085800469024,0.143219916882601,0.143219916882601,FALSE,0
4,12400,77.8365416322614,73.8412337556745,73.1587019507364,73.1354716734454,0.00020134616168141,0.000263116307233262,0.128740210220317,0.142803205255699,0.142803205255699,FALSE,0
4,12500,77.8365416322614,73.8559831285508,73.1777806924604,73.154411813986,0.000199744399247731,0.000260785678467773,0.128397161144071,0.142390523926017,0.142390523926017,FALSE,0
4,12600,77.8365416322614,73.87061856704,73.1966965867463,73.1731890982349,0.000198161853235053,0.000258492319757653,0.128056615428669,0.141981776043925,0.141981776043925,FALSE,0
4,12700,77.8365416322614,73.8851413914586,73.2154521497544,73.1918060456508,0.000196598115736602,0.000256235101891723,0.12771853650942,0.141576868591895,0.141576868591895,FALSE,0
4,12800,77.8365416322614,73.8995528946427,73.2340498222353,73.2102651002617,0.000195052792925599,0.000254012943100117,0.127382889018495,0.141175712219888,0.141175712219888,FALSE,0
4,12900,77.8365416322614,73.9138543428961,73.2524919726868,73.228568633821,0.000193525504460988,0.000251824806851267,0.127049638736923,0.140778221087955,0.140778221087955,FALSE,0
4,13000,77.8365416322614,73.9280469768989,73.27078090036,73.2467189488133,0.000192015882934836,0.000249669699701748,0.12671875254856,0.140384312715751,0.140384312715751,FALSE,0
4,13100,77.8365416322614,73.9421320125776,73.2889188381274,73.2647182813221,0.000190523573321306,0.000247546669279499,0.126390198395945,0.139993907838636,0.139993907838636,FALSE,0
4,13200,77.8365416322614,73.9561106419399,73.3069079552201,73.2825688037663,0.000189048232473486,0.000245454802416604,0.126063945237979,0.139606930270082,0.139606930270082,FALSE,0
4,13300,77.8365416322614,73.9699840338743,73.324750359836,73.3002726275076,0.000187589528627998,0.000243393223280304,0.125739963009323,0.139223306770106,0.139223306770106,FALSE,0
4,13400,77.8365416322614,73.9837533349172,73.342448101631,73.3178318053406,0.00018614714093423,0.000241361091692154,0.125418222581467,0.138842966919469,0.138842966919469,FALSE,0
4,13500,77.8365416322614,73.997419669988,73.3600031740914,73.3352483338672,0.000184720759014678,0.000239357601427856,0.125098695725385,0.138465842999376,0.138465842999376,FALSE,0
4,13600,77.8365416322614,74.0109841430945,73.3774175168059,73.3525241557641,0.000183310082528068,0.000237381978748859,0.124781355075713,0.138091869876431,0.138091869876431,FALSE,0
4,13700,77.8365416322614,74.0244478380096,73.3946930176219,73.3696611619425,0.000181914820764995,0.000235433480771597,0.12446617409639,0.137720984892642,0.137720984892642,FALSE,0
4,13800,77.8365416322614,74.0378118189196,73.4118315147172,73.3866611936171,0.00018053469225815,0.000233511394225573,0.124153127047694,0.137353127760194,0.137353127760194,FALSE,0
4,13900,77.8365416322614,74.0510771310475,73.4288347985652,73.4035260442724,0.000179169424405935,0.000231615033941241,0.123842188954617,0.136988240460855,0.136988240460855,FALSE,0
4,14000,77.8365416322614,74.0642448012499,73.4457046138225,73.4202574615481,0.000177818753117864,0.000229743741727442,0.123533335576526,0.136626267149717,0.136626267149717,FALSE,0
4,14100,77.8365416322614,74.077315838591,73.4624426611225,73.4368571490341,0.000176482422471536,0.000227896885025334,0.123226543378048,0.136267154063178,0.136267154063178,FALSE,0
4,14200,77.8365416322614,74.0902912348922,73.4790505987922,73.4533267679863,0.000175160184386874,0.000226073855810938,0.122921789501142,0.13591084943089,0.13591084943089,FALSE,0
4,14300,77.8365416322614,74.1031719652609,73.4955300444927,73.4696679389671,0.000173851798313591,0.000224274069497017,0.122619051738289,0.135557303391551,0.135557303391551,FALSE,0
4,14400,77.8365416322614,74.1159589885982,73.5118825767866,73.4858822434104,0.000172557030935456,0.000222496963882724,0.122318308506774,0.135206467912334,0.135206467912334,FALSE,0
4,14500,77.8365416322614,74.128653248085,73.5281097366291,73.5019712251171,0.000171275655879256,0.000220741998078542,0.122019538823997,0.134858296711831,0.134858296711831,FALSE,0
4,14600,77.8365416322614,74.1412556716512,73.5442130288047,73.5179363916866,0.00017000745344626,0.000219008651702176,0.121722722283783,0.134512745186304,0.134512745186304,FALSE,0
4,14700,77.8365416322614,74.1537671724238,73.5601939232895,73.5337792158816,0.000168752210349258,0.000217296423833554,0.121427839033644,0.134169770339145,0.134169770339145,FALSE,0
4,14800,77.8365416322614,74.1661886491599,73.5760538565572,73.5495011369339,0.000167509719461876,0.000215604832202584,0.121134869752951,0.133829330713369,0.133829330713369,FALSE,0
4,14900,77.8365416322614,74.1785209866608,73.5917942328307,73.5651035617941,0.000166279779580114,0.000213933412414318,0.120843795631989,0.133491386327014,0.133491386327014,FALSE,0
4,15000,77.8365416322614,74.190765056171,73.6074164252722,73.580587866324,0.000165062195192466,0.000212281717063655,0.120554598351843,0.133155898611329,0.133155898611329,FALSE,0
4,15100,77.8365416322614,74.2029217157614,73.6229217771277,73.5959553964387,0.000163856776261437,0.000210649315089939,0.120267260065095,0.13282283035161,0.13282283035161,FALSE,0
4,15200,77.8365416322614,74.214991810698,73.6383116028174,73.6112074691986,0.000162663338012054,0.000209035791003253,0.119981763377293,0.132492145630576,0.132492145630576,FALSE,0
4,15300,77.8365416322614,74.2269761737955,73.6535871889808,73.6263453738524,0.000161481700733458,0.00020744074423908,0.119698091329156,0.132163809774165,0.132163809774165,FALSE,0
4,15400,77.8365416322614,74.2388756257585,73.6687497954745,73.6413703728368,0.000160311689582838,0.000205863788477412,0.119416227379499,0.131837789299658,0.131837789299658,FALSE,0
4,15500,77.8365416322614,74.250690975509,73.6838006563284,73.6562837027324,0.00015915313440413,0.000204304551058091,0.119136155388825,0.13151405186601,0.13151405186601,FALSE,0
4,15600,77.8365416322614,74.2624230205014,73.6987409806615,73.6710865751773,0.000158005869550929,0.0002027626723915,0.118857859603588,0.131192566226293,0.131192566226293,FALSE,0
4,15700,77.8365416322614,74.2740725470255,73.7135719535564,73.6857801777441,0.000156869733713597,0.000201237805389631,0.118581324641066,0.130873302182172,0.130873302182172,FALSE,0
4,15800,77.8365416322614,74.285640330499,73.7282947368963,73.7003656747757,0.000155744569764521,0.000199729614909747,0.118306535474852,0.130556230540311,0.130556230540311,FALSE,0
4,15900,77.8365416322614,74.2971271357474,73.7429104701685,73.7148442081886,0.000154630224593942,0.000198237777291725,0.118033477420909,0.130241323070624,0.130241323070624,FALSE,0
4,16000,77.8365416322614,74.308533717275,73.7574202712316,73.7292168982407,0.000153526548970403,0.000196761979838778,0.117762136124189,0.129928552466295,0.129928552466295,FALSE,0
4,16100,77.8365416322614,74.3198608195245,73.7718252370514,73.7434848442664,0.000152433397389064,0.000195301920359332,0.117492497545777,0.129617892305493,0.129617892305493,FALSE,0
4,16200,77.8365416322614,74.3311091771281,73.7861264444043,73.7576491253815,0.000151350627941731,0.000193857306729276,0.117224547950552,0.129309317014695,0.129309317014695,FALSE,0
4,16300,77.8365416322614,74.3422795151484,73.800324950554,73.7717108011572,0.000150278102183907,0.00019242785648032,0.116958273895334,0.129002801833555,0.129002801833555,FALSE,0
4,16400,77.8365416322614,74.3533725493113,73.8144217938948,73.785670912267,0.000149215685007267,0.000191013296353523,0.1166936622175,0.128698322781259,0.128698322781259,FALSE,0
4,16500,77.8365416322614,74.3643889862292,73.8284179945746,73.7995304811056,0.00014816324452042,0.00018961336199188,0.116430700024061,0.128395856624276,0.128395856624276,FALSE,0
4,16600,77.8365416322614,74.3753295236177,73.8423145550841,73.8132905123824,0.000147120651935836,0.000188227797465673,0.116169374681158,0.128095380845483,0.128095380845483,FALSE,0
4,16700,77.8365416322614,74.3861948505029,73.8561124608297,73.8269519936914,0.000146087781455844,0.000186856355041883,0.11590967380399,0.12779687361456,0.12779687361456,FALSE,0
4,16800,77.8365416322614,74.3969856474219,73.8698126806757,73.8405158960544,0.000145064510165746,0.000185498794744923,0.115651585247132,0.127500313759637,0.127500313759637,FALSE,0
4,16900,77.8365416322614,74.4077025866168,73.8834161674686,73.8539831744461,0.000144050717936681,0.000184154884102571,0.115395097095243,0.127205680740124,0.127205680740124,FALSE,0
4,17000,77.8365416322614,74.41834633222,73.896923858538,73.8673547682933,0.000143046287323344,0.000182824397814851,0.115140197654137,0.126912954620658,0.126912954620658,FALSE,0
4,17100,77.8365416322614,74.428917540435,73.9103366761766,73.8806316019574,0.000142051103471063,0.000181507117458836,0.114886875442213,0.126622116046157,0.126622116046157,FALSE,0
4,17200,77.8365416322614,74.4394168597092,73.923655528102,73.893814585194,0.000141065054029175,0.000180202831219112,0.11463511918223,0.12633314621789,0.12633314621789,FALSE,0
4,17300,77.8365416322614,74.4498449309013,73.9368813078989,73.9069046135962,0.000140088029057504,0.000178911333624434,0.114384917793398,0.126046026870553,0.126046026870553,FALSE,0
4,17400,77.8365416322614,74.460202387443,73.9500148954427,73.9199025690193,0.00013911992095306,0.000177632425272863,0.114136260383792,0.125760740250288,0.125760740250288,FALSE,0
4,17500,77.8365416322614,74.470489855495,73.9630571573069,73.9328093199858,0.000138160624362578,0.00017636591260497,0.113889136243067,0.125477269093615,0.125477269093615,FALSE,0
4,17600,77.8365416322614,74.4807079540972,73.9760089471541,73.9456257220799,0.000137210036109525,0.000175111607671787,0.11364353483546,0.125195596607238,0.125195596607238,FALSE,0
4,17700,77.8365416322614,74.490857295314,73.9888711061111,73.9583526183188,0.000136268055118773,0.000173869327909226,0.113399445793078,0.124915706448669,0.124915706448669,FALSE,0
4,17800,77.8365416322614,74.5009384843751,74.0016444631292,73.9709908395163,0.000135334582351719,0.000172638895919521,0.113156858909442,0.124637582707678,0.124637582707678,FALSE,0
4,17900,77.8365416322614,74.5109521198108,74.014329835329,73.983541204626,0.000134409520731995,0.000171420139265817,0.112915764133303,0.124361209888481,0.124361209888481,FALSE,0
4,18000,77.8365416322614,74.5208987935834,74.0269280283323,73.9960045210751,0.000133492775082951,0.000170212890278331,0.112676151562698,0.124086572892681,0.124086572892681,FALSE,0
4,18100,77.8365416322614,74.5307790912133,74.0394398365817,74.0083815850818,0.000132584252066968,0.00016901698588148,0.112438011439242,0.123813657002896,0.123813657002896,FALSE,0
4,18200,77.8365416322614,74.5405935919021,74.0518660436475,74.0206731819638,0.000131683860124901,0.000167832267413138,0.112201334142657,0.123542447867068,0.123542447867068,FALSE,0
4,18300,77.8365416322614,74.5503428686508,74.0642074225196,74.0328800864308,0.000130791509415626,0.000166658580418169,0.111966110185513,0.123272931483416,0.123272931483416,FALSE,0
4,18400,77.8365416322614,74.560027488374,74.0764647358942,74.0450030628693,0.000129907111765994,0.000165495774560376,0.111732330208189,0.123005094185999,0.123005094185999,FALSE,0
4,18500,77.8365416322614,74.5696480120114,74.0886387364402,74.057042865612,0.000129030580613842,0.000164343703352837,0.111499984974026,0.122738922630883,0.122738922630883,FALSE,0
4,18600,77.8365416322614,74.5792049946345,74.1007301670649,74.0690002392018,0.000128161830957578,0.000163202224132684,0.11126906536469,0.122474403782868,0.122474403782868,FALSE,0
4,18700,77.8365416322614,74.5886989855505,74.1127397611648,74.0808759186421,0.000127300779308147,0.000162071197852513,0.111039562375711,0.12221152490275,0.12221152490275,FALSE,0
4,18800,77.8365416322614,74.598130528403,74.1246682428637,74.092670629637,0.000126447343643007,0.000160950488907465,0.110811467112211,0.121950273535128,0.121950273535128,FALSE,0
4,18900,77.8365416322614,74.6075001612691,74.136516327248,74.1043850888265,0.00012560144335694,0.000159839965091061,0.110584770784802,0.121690637496687,0.121690637496687,FALSE,0
4,19000,77.8365416322614,74.6168084167537,74.1482847205894,74.1160200040078,0.000124762999221914,0.000158739497407846,0.11035946470565,0.121432604864972,0.121432604864972,FALSE,0
4,19100,77.8365416322614,74.6260558220809,74.1599741205595,74.1275760743514,0.000123931933346067,0.000157648959975087,0.110135540284706,0.121176163967618,0.121176163967618,FALSE,0
4,19200,77.8365416322614,74.6352428991823,74.1715852164371,74.1390539906087,0.000123108169127629,0.000156568229901508,0.10991298902609,0.120921303372025,0.120921303372025,FALSE,0
4,19300,77.8365416322614,74.6443701647834,74.183118689306,74.150454435309,0.000122291631225681,0.000155497187168,0.109691802524614,0.120668011875452,0.120668011875452,FALSE,0
