movie_id,title,intro,year,region,type,language,main_genre,all_genres
35028876,"D.P：逃兵追缉令 / D.P 개의 날
                             / D.P狗之日 / D.P Dog Day",2021-08-27(韩国) / 丁海寅 / 具教焕 / 金成均 / 孙锡久 / 元志安 / 李濬荣 / 高庚杓 / 朴柾佑 / 李雪 / 玄奉植 / 申承浩 / 赵贤哲 / 洪京 / 权海骁 / 李仲玉 / 崔俊英 / 李海云 / 金东英 / 郑多恩 / 裴济基 / 罗哲 / 何珍娜 / 宋德浩 / 李妍 / 吴敏爱 / 文尚勋 / 李相京 / 南道润 / 朴美贤 / 裴侑蓝 / 朴世俊 / 金范洙 / 朱仲赫 / 黄成彬 / 韩国 / 韩俊熙 / 55分钟 / D.P：逃兵追缉令 / 剧情 / 动作 / 犯罪 / 韩俊熙 Jun-hee Han / 金普通 / 韩语,2021,South Korea,,Korean,Action,"['Drama', 'Action', 'Crime']"
36156235,"重启人生 / ブラッシュアップライフ
                             / Brush Up Life / 刷新生活",2023-01-08(日本) / 安藤樱 / 夏帆 / 木南晴夏 / 松坂桃李 / 水川麻美 / 染谷将太 / 黑木华 / 笨蛋节奏 / 永尾柚乃 / 和田爱海 / 安原琉那 / 田中直树 / 志田未来 / 中岛博子 / 铃木浩介 / 野吕佳代 / 市川由衣 / 浅野忠信 / 田村健太郎 / 中田久留美 / 势登健雄 / 江口德子 / 神保悟志  / 三浦透子 / 竹森千人 / 佐佐木史帆 / 富手麻妙 / 野间口彻 / 川面千晶 / 前野朋哉 / 臼田麻美 / 塚地武雅 / 仲村亨 / 阿部翔平 / 铃木隆仁 / 山田真步 / 佐藤玲 / 绫田俊树 / 松金米子 / Nuno Uraji / 宫下雄也 / 和泉诗 / 小泽美优 / 早濑憩 / 野中梨绪那 / 矢柴俊博 / 本屋碧美 / 板垣树 / 石塚月雪 / 小吹奈合绪 / 前田织音 / 住田萌乃 / 瀧七海 / 上村结羽 / BOB / 近藤春菜 / 日本 / 水野格 / 狩山俊辅 / 45分钟 / 重启人生 / 剧情 / 喜剧 / 奇幻 / 笨蛋节奏 Bakarhythm / 日语,2023,Japan,,Japanese,Fantasy,"['Drama', 'Comedy', 'Fantasy']"
27305997,"椒麻堂会
                             / A New Old Play",2021-08-13(洛迦诺国际电影节) / 易思成 / 关南 / 邱志敏 / 薛旭春 / 顾桃 / 徐刚 / 乔剑楠 / 陈佳宁 / 詹亚魁 / 邱炯炯 / 胡峤 / 中国香港 / 法国 / 邱炯炯 / 179分钟 / 剧情 / 邱炯炯 Jiongjiong Qiu / 四川乐山话,2021,Hong Kong,,四川乐山话,Drama,['Drama']
36017999,"所有的美丽与血泪 / All the Beauty and the Bloodshed
                             / 美人与流血事件 / 美与血",2022-09-03(威尼斯电影节) /  南·戈尔丁 / 大卫·阿姆斯特朗 / 玛丽娜·贝瑞欧 / 诺厄米·波纳兹 / 哈利·库伦 / 梅根·卡普勒 / 帕特里克·拉登·基夫 / 安娜蒂娜·米什切尔 / 库基·米勒 / 莎伦·涅斯普 / 达瑞尔·平克尼 / 阿列克西斯·普勒乌斯 / 麦克·昆恩 / 维托瑞欧·斯卡帕蒂 / 麦吉·史密斯 / 大卫·沃伊纳罗维奇 / 罗伯特·苏阿瑞兹 / 大卫·沃拉斯克 / 美国 / 劳拉·珀特拉斯 / 117分钟 / 所有的美丽与血泪 / 纪录片 / 同性 / 英语,2022,USA,Documentary,English,1LGBTQ+,['1LGBTQ+']
34850591,"神人之家
                             / A Holy Family",2022-04-10(瑞士真实影展) / 2022-11-25(中国台湾) / 中国台湾 / 卢盈良 / 90分钟 / 纪录片 / 汉语普通话,2022,Taiwan,Documentary,Mandarin,,[]
1298846,"少年吔，安啦！
                             / Dust of Angels",1992(中国台湾) / 2022-07-08(中国台湾重映) / 高捷 / 谭志刚 / 魏筱惠 / 颜正国 / 罗大佑 / 张世 / 蔡振南 / 游安顺 / 雷鸣 / 陈松勇 / 中国台湾 / 徐小明 / 105分钟 / 动作 / 犯罪 / 剧情 / 徐小明 Hsiao-ming Hsu / 闽南语 / 汉语普通话,,Taiwan,,Mandarin,Action,"['Action', 'Crime', 'Drama']"
35516455,"那些野兽 / As Bestas
                             / The Beasts / 獸山記(港)",2022-05-26(戛纳电影节) / 德尼·梅诺谢 / 玛琳娜·佛伊丝 / 路易斯·扎赫拉 / 迭戈·阿尼多 / 西班牙 / 法国 / 罗德里戈·索罗戈延 / 137分钟 / 那些野兽 / 惊悚 / 伊莎贝尔·培尼亚 Isabel Peña / 罗德里戈·索罗戈延 Rodrigo Sorogoyen / 西班牙语 / 加里西亚语 / 法语,2022,France,,French,2Thriller,['2Thriller']
35698284,"关于我和鬼变成家人的那件事 / 關於我和鬼變成家人的那件事
                             / Marry My Dead Body",2022-11-17(台北金马影展) / 2023-02-10(中国台湾) / 许光汉 / 林柏宏 / 王净 / 蔡振南 / 王满娇 / 庹宗华 / 马念先 / 郑志伟 / 李至正 / 陈彦佐 / 张再兴 / 刘冠廷 / 炎亚纶 / 中国台湾 / 程伟豪 / 130分钟 / 关于我和鬼变成家人的那件事 / 喜剧 / 悬疑 / 奇幻 / 同性 / 吴瑾蓉 Sharon Wu / 程伟豪 Wei-hao Cheng / 汉语普通话,2022,Taiwan,,Mandarin,Fantasy,"['Comedy', 'Mystery', 'Fantasy', '1LGBTQ+']"
35221425,"红色天空 / Roter Himmel
                             / 火灼的天空(港) / The Happy Ones",2023-02-22(柏林电影节) / 托马斯·舒伯特 / 葆拉·贝尔 / 恩诺·特雷布斯 / 兰斯顿·伊贝尔 / 马蒂亚斯·勃兰特 / 乔纳斯·达斯勒 / 德国 / 克里斯蒂安·佩措尔德 / 103分钟 / 红色天空 / 剧情 / 爱情 / 同性 / 克里斯蒂安·佩措尔德 Christian Petzold / 德语,2023,Germany,,German,1LGBTQ+,"['Drama', 'Romance', '1LGBTQ+']"
25848328,"最后生还者 第一季 / The Last of Us Season 1
                             / 美国末日 / 末日余生",2023-01-15(美国) / 佩德罗·帕斯卡 / 贝拉·拉姆齐 / 安娜·托芙 / 加布里埃尔·鲁纳 / 梅兰妮·林斯基 / 妮可·帕克 / 拉马尔·约翰逊 / 凯文·伍达德 / 杰弗里·皮尔斯 / 约翰·盖兹 / 梅尔·丹德里奇 / 卢蒂娜·卫斯理 / 尼克·奥弗曼 / 穆雷·巴特利特 / 艾什莉·约翰逊 / 斯托姆·瑞德 / 斯科特· 谢泼德 / 特罗伊·贝克 / 特瑞·陈 / 约翰·汉纳 / 克里斯汀·哈金 / 伊恩·罗兹 / 格雷厄姆·格林 / 乔什·布雷纳 / 索尼娅·玛丽亚·基里拉 / 莎伦·克兰德尔 / 凯文·萨特里 / Elaine Miles / 克里斯托弗·赫耶达尔 / 马库斯·奥雷里奥 / 布拉德·利兰 / 克雷格·哈斯 / 托比·莱文斯 / 马西娅·贝内特 / 布兰登·弗莱彻 / 塞缪尔·侯克塞马 / 奥利弗·罗斯-派瑞特 / 玛莉·格雷斯·贝克尔 / 泰勒·圣·皮埃尔 / Connor Stanhope / 杰夫·汉尼 / 马歇尔·宾汉姆 / 美国 / 加拿大 / 克雷格·麦辛 / 尼尔·德拉柯曼 / 彼得·霍尔 / 杰里米·韦布 / 亚斯米拉·日巴尼奇 / 丽萨·约翰逊 / 阿里·阿巴西 / 最后生还者 / 44-81分钟 / 最后生还者 / 剧情 / 动作 / 科幻 / 惊悚 / 冒险 / 恐怖 / 克雷格·麦辛 Craig Mazin / 尼尔·德拉柯曼 Neil Druckmann / 英语,2023,USA,,English,Sci-Fi,"['Drama', 'Action', 'Sci-Fi', '2Thriller', '1Adventure', '1Horror']"
35869849,"金币灰黄 / برادران لیلا
                             / 藏金风暴(港) / 萊拉兄弟(台)",2022-05-25(戛纳电影节) / 塔拉内·阿里多斯蒂 / 纳维德·穆罕默德扎德 / 佩曼·莫阿迪 / 法尔哈德·阿斯兰尼 / 伊朗 / 赛义德·鲁斯塔伊 / 165分钟(戛纳电影节) / 169分钟(香港电影节) / 160分钟 / 金币灰黄 / 剧情 / 赛义德·鲁斯塔伊 Saeed Roustayi / Azad Jafarian / 波斯语,2022,Hong Kong,,波斯语,Drama,['Drama']
35158418,"拜访小屋 / Knock at the Cabin
                             / 敲敲门(港/台)",2023-02-01(法国) / 2023-02-03(美国) / 戴夫·巴蒂斯塔 / 乔纳森·格罗夫 / 本·奥德里基 / 妮基·阿姆卡-伯德 / 鲁伯特·格林特 / 艾比·奎因 / 克里斯汀·崔 / 麦肯纳·克里根 / 伊恩·梅里尔·皮克斯 / 丹妮丝·中野 / 罗斯·卢阿多 / 比利·瓦格斯 / 萨托米·霍夫曼 / 凯文·梁 / 李·阿方特 / 凯特·墨菲 / M·奈特·沙马兰 / 克莱尔·露易丝·弗洛斯特 / 迈克尔·J·克雷西克 / 杰里·洛布罗 / 罗伯托·隆巴迪 / 威廉·罗格斯戴尔 / 查尔斯·沃伯顿 / 美国 / M·奈特·沙马兰 / 100分钟 / 拜访小屋 / 悬疑 / 惊悚 / 恐怖 / 同性 / M·奈特·沙马兰 M. Night Shyamalan / 史蒂夫·德斯蒙德 / 迈克尔·谢尔曼 / 保罗·特伦布莱 / 英语,2023,France,,English,1Horror,"['Mystery', '2Thriller', '1Horror', '1LGBTQ+']"
35725856,"尘封十三载
                             / 黯夜之光 / 黯夜明探
                        
[可播放]",2023-04-06(中国大陆) / 陈建斌 / 陈晓 / 啜妮 / 刘敏涛 / 左小青 / 王骁 / 喻恩泰 / 谭凯 / 郑奇 / 张亦驰 / 董晴 / 王啸坤 / 聂远 / 牛飘 / 王正权 / 李晓强 / 刘巴特尔 / 董海 / 赵倬霆 / 贾笑涵 / 石凉 / 吴玉芳 / 马书良 / 尹馨梓 / 戚九洲 / 唐菱 / 吴丽雁 / 中国大陆 / 刘海波 / 45分钟 / 犯罪 / 悬疑 / 娄霄鹏 Xiaopeng Lou / 汉语普通话,2023,Mainland China,,Mandarin,Crime,"['Crime', 'Mystery']"
35814176,"了不起的夜晚
                             / 惊昏记 / To Be Continued",2023-03-31(中国大陆) / 范丞丞 / 蒋龙 / 蒋易 / 王子璇 / 梁龙 / 孔连顺 / 蒋诗萌 / 甘昀宸 / 许馨文 / 梦涵 / 齐羽嘉 / 中国大陆 / 马凯 / 2023-03-25 14:00 / 108分钟 / 喜剧 / 惊悚 / 马凯 Kai Ma / 汉语普通话,2023,Mainland China,,Mandarin,2Thriller,"['Comedy', '2Thriller']"
34795100,"网络谜踪2 / Missing
                             / 人肉搜索2：失踪搜救(台) / 人肉搜寻2(港)",2023-01-20(美国) / 蒂姆·格里芬 / 艾娃·扎里亚·李 / 尼娅·朗 / 斯托姆·瑞德 / 梁振邦 / 艾米·兰德克 / 梅根·苏丽 / 丽莎·山田 / 沙拉尔·阿里·斯佩克斯 / 贾米尔·希夫吉 / 迈克尔·塞戈维亚 / 丹尼尔·海尼 / 乔昆姆·德·阿尔梅达 / 劳伦湾·莫斯利 / 特雷西·维拉尔 / 布莱恩娜·麦克莱恩 / 罗伊·阿布拉姆森 / 托马斯·巴布萨卡 / 金佰利·程 / 肖恩·奥布赖恩 / 贾思敏·萨沃伊·布朗 / 泽克·阿尔顿 / 斯科特·门维尔 / 凯莉·斯泰堡丝 / 哈维尔·格拉杰达 / 毛里西奥·门多萨 / 贾利尔·杰伊·林奇 / 吉尔·雷米兹 / 美国 / 尼古拉斯·D·约翰逊 / Will Merrick / 111分钟 / 网络谜踪2 / 剧情 / 惊悚 / 尼古拉斯·D·约翰逊 Nicholas D. Johnson / 威尔·梅瑞克 / 赛弗·奥哈尼安 Sev Ohanian / 阿尼什·查甘蒂 Aneesh Chaganty / 英语 / 西班牙语,2023,USA,,Spanish,2Thriller,"['Drama', '2Thriller']"
35267208,"流浪地球2
                             / The Wandering Earth Ⅱ / The Wandering Earth 2
                        
[可播放]",2023-01-22(中国大陆) / 吴京 / 刘德华 / 李雪健 / 沙溢 / 宁理 / 王智 / 朱颜曼滋 / 安地 / 王若熹  / 佟丽娅 / 伟大力 / 张衣 / 天使 / 克拉拉 / 叶展飞 / 倪腾 / 胡先煦 / 霍青 / 刘寅 / 国义骞 / 吴恩璇 / 王红卫 / 孔大山 / 徐建 / 刘佳沄 / 丁燕来 / 郜昂 / 严华 / 李仁 / 洪真 / 王磊 / 王一通 / 杨洪涛 / 赵叶索 / 李路琦 / 黄纪渊 / 郑楚一 / 吴静一 / 付嘉灏 / 瓦伦廷·沃罗布耶夫 / 李一冉 / 周强 / 朱超艺 / 何金和龙 / 何金和金 / 张涛 / 向进 / 李沛东  / 柯国庆 / 李丹妮 / 中国大陆 / 郭帆 / 173分钟 / 科幻 / 冒险 / 灾难 / 杨治学 Zhixue Yang / 龚格尔 Geer Gong / 郭帆 Frant Gwo / 叶濡畅 Ruchang Ye / 汉语普通话 / 俄语 / 英语 / 印地语 / 法语,2023,Mainland China,,French,Sci-Fi,"['Sci-Fi', '1Adventure']"
35711450,"爱很美味
                             / 爱很美味 电影版 / Delicious Romance",2023-04-15(中国大陆) / 李纯 / 张含韵 / 王菊 / 任彬 / 张帆 / 周澄奥 / 杨博潇 / 尹浩宇 / 白恩 / 倪虹洁 / 娜仁花 / 赵淑珍 / 巩金国 / 王梓伊 / 任飞儿 / 乔伊依 / 叶浏 / 强咚咚 / 刘冬沁 / 中国大陆 / 陈正道 / 许肇任 / 2023-04-05 14:00 / 121分钟 / 剧情 / 爱情 / 沈洋 Yang Shen / 易帅婕 Shuaijie Yi / 汉语普通话,2023,Mainland China,,Mandarin,Romance,"['Drama', 'Romance']"
1482072,"穿普拉达的女王 / The Devil Wears Prada
                             / 时尚女魔头 / 穿Prada的恶魔(港)
                        
[可播放]",2006-06-30(美国) / 2007-02-27(中国大陆) / 梅丽尔·斯特里普 / 安妮·海瑟薇 / 艾米莉·布朗特 / 斯坦利·图齐 / 西蒙·贝克 / 艾德里安·格尼尔 / 翠茜·索姆斯 / 里奇·索莫 / 丹尼尔·逊亚塔 / 大卫·马歇尔·格兰特 / 詹姆斯·诺顿 / 蒂波·费德曼 / 丽贝卡·麦德 / Jimena Hoyos / 吉赛尔·邦辰 / 乔治·乌尔夫 / 约翰·罗斯曼 / 斯特芬妮·斯佐斯塔克 / Colleen Dengel / Suzanne Dengel / 海蒂·克鲁姆 / 瓦伦蒂诺·加拉瓦尼 / 布里姬特·豪尔 / 伊内丝·里韦罗 / 阿丽莎·萨瑟兰 / Robert Verdi / Paul Keany / David Callegati / 弗兰克·安妮罗 / Alexander Blaise / Molyneau DuBelle / 阿丽克谢·吉尔莫 / Scott Hatfield / Hector Lincoln / 尼娜·利安德雷罗 / Carrie Navarro / Justin Restivo / 艾米丽·山德伯格 / Andrea Bertola / 泰勒·崔德威尔 / 莱恩·瓦莱丽 / 多纳泰拉·范思哲 / 劳伦·魏丝伯格 / 金斯利·本-阿迪尔 / 美国 / 法国 / 大卫·弗兰科尔 / 109 分钟 / 穿普拉达的女王 / 剧情 / 喜剧 / 艾莲·布洛什·麦肯纳 Aline Brosh McKenna / 劳伦·魏丝伯格 Lauren Weisberger / 英语 / 法语,2006,USA,,French,Comedy,"['Drama', 'Comedy']"
